game_id,date,home_team,visitor_team,home_game_number,home_result,home_streak,home_home_streak,home_away_streak,home_offensive_rating,home_defensive_rating,home_ts_percent,home_assist_percent,home_steal_percent,home_rebound_percent,home_turnover_percent,visitor_game_number,visitor_result,visitor_streak,visitor_home_streak,visitor_away_streak,visitor_offensive_rating,visitor_defensive_rating,visitor_ts_percent,visitor_assist_percent,visitor_steal_percent,visitor_rebound_percent,visitor_turnover_percent,home_last_10,visitor_last_10,home_wins_percent,visitor_wins_percent,wins_percent_diff,offensive_rating_diff,defensive_rating_diff,net_rating_diff,home_estimated_points,visitor_estimated_points,estimated_point_diff,ts_percent_diff,turnover_percent_diff,assist_percent_diff,steal_percent_diff,rebound_percent_diff,home_streak_extreme,visitor_streak_extreme,streak_extreme_diff,streak_diff,home_quality,visitor_quality,home_much_better,visitor_much_better,teams_evenly_matched,target
202503300NYK,2025-03-30 10:00:00+00:00,NYK,POR,76,W,1,-1,1,118.78,114.67,59.099999999999994,62.9,8.2,50.6,11.7,77,L,-3,-2,-4,112.39,115.72,56.00000000000001,58.7,8.2,50.1,13.8,6-4,4-6,0.6301369863013698,0.43243243243243246,0.19770455386893737,6.390000000000001,1.0499999999999972,7.439999999999998,117.25,113.53,3.719999999999999,3.099999999999987,2.1000000000000014,4.199999999999996,0.0,0.5,0,0,0,4,Fuerte,Débil,0,0,0,1
202503300SAS,2025-03-30 11:00:00+00:00,SAS,GSW,76,L,-3,-1,-2,114.97,117.05,57.599999999999994,69.3,8.3,48.8,12.1,75,W,1,2,1,114.19,111.98,56.39999999999999,71.1,9.2,50.7,12.3,5-5,7-3,0.4246575342465753,0.5753424657534246,-0.1506849315068493,0.7800000000000011,-5.069999999999993,-4.289999999999992,113.475,115.62,-2.1450000000000102,1.2000000000000028,0.20000000000000107,-1.7999999999999972,-0.8999999999999986,-1.9000000000000057,0,0,0,-4,Débil,Fuerte,0,0,0,0
202503300NOP,2025-03-30 11:00:00+00:00,NOP,CHA,77,W,-1,-1,-2,110.99,119.97,55.400000000000006,63.1,8.6,48.7,12.8,76,L,-4,-1,-4,107.88,116.25,53.800000000000004,63.5,7.7,50.2,13.5,3-7,3-7,0.2702702702702703,0.2465753424657534,0.023694927804516874,3.1099999999999994,-3.719999999999999,-0.6099999999999994,113.62,113.925,-0.3049999999999926,1.6000000000000014,0.6999999999999993,-0.3999999999999986,0.8999999999999995,-1.5,0,0,0,3,Muy Débil,Muy Débil,0,0,1,1
202503300MIN,2025-03-30 11:00:00+00:00,MIN,DET,77,W,1,2,-1,116.12,111.59,58.9,63.9,8.4,50.4,13.1,77,L,3,3,-1,115.17,112.47,58.4,61.7,8.1,51.9,13.3,7-3,7-3,0.5675675675675675,0.5675675675675675,0.0,0.9500000000000028,0.8799999999999955,1.8299999999999983,114.295,113.38,0.9150000000000063,0.5,0.20000000000000107,2.1999999999999957,0.3000000000000007,-1.5,0,0,0,-2,Fuerte,Fuerte,0,0,1,1
202503300MIL,2025-03-30 11:00:00+00:00,MIL,ATL,76,L,-3,-2,-2,114.84,112.65,59.4,60.4,7.3,49.2,12.4,74,W,-2,2,-2,113.85,115.58,57.699999999999996,68.3,9.5,50.3,13.3,4-6,6-4,0.5540540540540541,0.4794520547945205,0.07460199925953354,0.9900000000000091,2.9299999999999926,3.9200000000000017,115.21000000000001,113.25,1.960000000000008,1.7000000000000028,0.9000000000000004,-7.899999999999999,-2.2,-1.0999999999999943,0,0,0,-1,Fuerte,Promedio,0,0,1,0
202503300PHI,2025-03-30 11:30:00+00:00,PHI,TOR,77,L,-7,-3,-5,112.34,118.41,56.699999999999996,58.3,9.5,46.4,12.1,77,W,3,1,2,110.32,115.06,55.50000000000001,68.6,7.8,50.4,13.4,1-9,6-4,0.3108108108108108,0.36486486486486486,-0.05405405405405406,2.0200000000000102,-3.3499999999999943,-1.329999999999984,113.7,114.365,-0.664999999999992,1.1999999999999886,1.3000000000000007,-10.299999999999997,1.7000000000000002,-4.0,-1,0,-1,-10,Muy Débil,Débil,0,0,1,0
202503300PHO,2025-03-30 13:00:00+00:00,PHX,HOU,77,L,-2,-1,-4,116.85,118.47,60.099999999999994,68.0,7.2,49.3,12.9,77,W,2,1,4,114.78,110.38,55.00000000000001,54.2,8.5,53.5,11.9,5-5,9-1,0.47297297297297297,0.6486486486486487,-0.1756756756756757,2.069999999999993,-8.090000000000003,-6.02000000000001,113.615,116.625,-3.010000000000005,5.099999999999987,-1.0,13.799999999999997,-1.2999999999999998,-4.200000000000003,0,0,0,-4,Promedio,Fuerte,0,0,0,0
202503310WAS,2025-03-31 11:00:00+00:00,WAS,MIA,77,L,-2,-4,1,107.18,119.15,54.800000000000004,64.1,7.6,47.7,13.6,75,W,4,3,1,112.66,113.31,57.699999999999996,65.9,8.2,48.9,12.8,3-7,4-6,0.21621621621621623,0.44594594594594594,-0.22972972972972971,-5.47999999999999,-5.840000000000003,-11.319999999999993,110.245,115.905,-5.659999999999997,-2.8999999999999915,-0.7999999999999989,-1.8000000000000114,-0.5999999999999996,-1.1999999999999957,0,0,0,-6,Muy Débil,Débil,0,1,0,0
202503310ORL,2025-03-31 11:00:00+00:00,ORL,LAC,77,L,1,1,3,109.03,109.72,54.800000000000004,60.2,9.1,49.9,12.9,77,W,-1,-1,-1,114.53,110.73,58.699999999999996,60.7,9.6,51.2,13.5,6-4,7-3,0.48,0.5675675675675675,-0.08756756756756756,-5.5,1.0100000000000051,-4.489999999999995,109.88,112.125,-2.2450000000000045,-3.8999999999999915,0.5999999999999996,-0.5,-0.5,-1.3000000000000043,0,0,0,2,Promedio,Fuerte,0,0,1,0
202503310IND,2025-03-31 11:00:00+00:00,IND,SAC,77,W,-1,-1,-1,116.72,114.83,59.8,67.3,8.4,48.0,12.1,76,L,-1,1,-5,116.46,116.38,58.3,61.9,7.7,51.0,12.0,7-3,3-7,0.581081081081081,0.4864864864864865,0.09459459459459452,0.2600000000000051,1.5499999999999972,1.8100000000000023,116.55,115.645,0.9050000000000011,1.5,-0.09999999999999964,5.399999999999999,0.7000000000000002,-3.0,0,0,0,0,Fuerte,Promedio,0,0,1,1
202503310CHO,2025-03-31 11:00:00+00:00,CHA,UTA,77,W,-5,-1,-5,107.68,115.99,53.7,63.5,7.8,50.1,13.5,78,L,-5,-4,-16,111.16,119.82,57.099999999999994,63.8,6.6,50.8,15.2,2-8,1-9,0.24324324324324326,0.21333333333333335,0.02990990990990991,-3.4799999999999898,3.8299999999999983,0.3500000000000085,113.75,113.57499999999999,0.17500000000001137,-3.3999999999999915,1.6999999999999993,-0.29999999999999716,1.2000000000000002,-0.6999999999999957,0,0,0,0,Muy Débil,Muy Débil,0,0,1,1
202503310MEM,2025-03-31 11:30:00+00:00,MEM,BOS,75,L,-2,-1,-1,118.13,113.2,59.0,64.3,8.6,52.2,13.2,77,W,8,1,7,121.05,111.49,59.4,62.3,7.5,50.7,10.7,4-6,9-1,0.5945945945945946,0.7432432432432432,-0.14864864864864857,-2.9200000000000017,-1.710000000000008,-4.63000000000001,114.81,117.125,-2.3149999999999977,-0.3999999999999986,-2.5,2.0,1.0999999999999996,1.5,0,1,-1,-10,Fuerte,Muy Fuerte,0,0,0,0
202503310OKC,2025-03-31 12:00:00+00:00,OKC,CHI,77,W,9,4,11,119.74,107.04,59.099999999999994,60.2,10.4,50.0,10.5,76,L,-1,-1,3,113.86,116.14,58.4,67.4,7.3,49.4,12.6,9-1,7-3,0.8266666666666667,0.44594594594594594,0.3807207207207207,5.8799999999999955,9.099999999999994,14.97999999999999,117.94,110.45,7.489999999999995,0.6999999999999957,2.0999999999999996,-7.200000000000003,3.1000000000000005,0.6000000000000014,1,0,1,10,Muy Fuerte,Débil,1,0,0,1
202503310DAL,2025-03-31 12:30:00+00:00,DAL,BKN,76,L,2,1,2,115.59,115.7,58.5,59.8,7.9,48.7,12.3,78,W,1,-3,1,108.84,115.71,55.300000000000004,66.2,8.0,48.7,13.7,5-5,2-8,0.49333333333333335,0.32,0.17333333333333334,6.75,0.009999999999990905,6.759999999999991,115.65,112.27000000000001,3.3799999999999955,3.1999999999999957,1.3999999999999986,-6.400000000000006,-0.09999999999999964,0.0,0,0,0,1,Promedio,Muy Débil,0,0,0,0
202503310LAL,2025-03-31 14:00:00+00:00,LAL,HOU,77,W,1,-2,1,115.42,114.66,59.099999999999994,64.1,7.8,49.6,12.6,78,L,3,1,5,115.17,110.33,55.1,54.3,8.5,53.5,11.8,5-5,9-1,0.6081081081081081,0.6533333333333333,-0.04522522522522521,0.25,-4.329999999999998,-4.079999999999998,112.875,114.91499999999999,-2.039999999999992,3.999999999999993,-0.7999999999999989,9.799999999999997,-0.7000000000000002,-3.8999999999999986,0,0,0,-2,Fuerte,Muy Fuerte,0,0,1,1
202504010NYK,2025-04-01 11:30:00+00:00,NYK,PHI,77,W,2,1,1,118.77,114.47,59.099999999999994,62.9,8.3,50.6,11.8,78,L,-8,-4,-5,112.22,118.43,56.699999999999996,58.3,9.5,46.5,12.2,6-4,1-9,0.6351351351351351,0.30666666666666664,0.32846846846846844,6.549999999999997,3.960000000000008,10.510000000000005,118.6,113.345,5.2549999999999955,2.3999999999999986,0.3999999999999986,4.600000000000001,-1.1999999999999993,4.100000000000001,0,-1,1,10,Fuerte,Muy Débil,1,0,0,1
202504010MIL,2025-04-01 11:30:00+00:00,MIL,PHX,77,W,-4,-3,-2,114.9,113.02,59.4,60.3,7.3,49.1,12.4,78,L,-3,-2,-4,116.7,118.81,60.099999999999994,67.9,7.2,49.2,13.0,4-6,5-5,0.5466666666666666,0.4666666666666667,0.07999999999999996,-1.7999999999999972,5.790000000000006,3.990000000000009,116.855,114.86,1.9950000000000045,-0.6999999999999957,0.5999999999999996,-7.6000000000000085,0.09999999999999964,-0.10000000000000142,0,0,0,-1,Promedio,Promedio,0,0,1,1
202504010ATL,2025-04-01 11:30:00+00:00,ATL,POR,75,L,1,2,1,114.21,115.63,57.8,68.4,9.5,50.4,13.2,78,W,-4,-2,-5,112.23,115.76,55.900000000000006,58.6,8.2,50.1,13.8,6-4,4-6,0.4864864864864865,0.4266666666666667,0.05981981981981982,1.9799999999999898,0.13000000000000966,2.1099999999999994,114.985,113.93,1.0549999999999926,1.8999999999999915,0.6000000000000014,9.800000000000004,1.3000000000000007,0.29999999999999716,0,0,0,5,Promedio,Débil,0,0,1,0
202504010SAS,2025-04-01 12:00:00+00:00,SAS,ORL,77,L,-4,-2,-2,114.79,117.38,57.599999999999994,69.3,8.3,48.8,12.2,78,W,-1,-1,3,108.84,109.65,54.7,60.2,9.1,49.8,12.9,4-6,6-4,0.4189189189189189,0.47368421052631576,-0.05476529160739685,5.950000000000003,-7.72999999999999,-1.779999999999987,112.22,113.11,-0.8900000000000006,2.8999999999999915,0.7000000000000011,9.099999999999994,-0.7999999999999989,-1.0,0,0,0,-3,Débil,Promedio,0,0,1,0
202504010MEM,2025-04-01 12:00:00+00:00,MEM,GSW,76,L,-3,-2,-1,117.89,113.2,58.9,64.1,8.6,52.1,13.2,76,W,2,2,2,114.56,111.84,56.599999999999994,71.1,9.3,50.8,12.3,3-7,7-3,0.5866666666666667,0.581081081081081,0.0055855855855856396,3.3299999999999983,-1.3599999999999994,1.9699999999999989,114.86500000000001,113.88,0.9850000000000136,2.3000000000000043,-0.8999999999999986,-7.0,-0.7000000000000011,1.3000000000000043,0,0,0,-5,Fuerte,Fuerte,0,0,1,0
202504010CHI,2025-04-01 12:00:00+00:00,CHI,TOR,77,W,-2,-1,-1,113.74,116.33,58.4,67.4,7.3,49.4,12.7,78,L,4,1,3,110.45,114.9,55.50000000000001,68.6,7.9,50.4,13.4,6-4,6-4,0.44,0.37333333333333335,0.06666666666666665,3.289999999999992,-1.4299999999999926,1.8599999999999994,114.32,113.39,0.9299999999999926,2.8999999999999915,0.7000000000000011,-1.1999999999999886,-0.6000000000000005,-1.0,0,0,0,-6,Débil,Débil,0,0,1,1
202504010DEN,2025-04-01 14:00:00+00:00,DEN,MIN,78,L,2,2,1,120.16,116.08,60.6,68.0,8.0,51.9,12.5,78,W,2,3,-1,116.26,111.52,58.9,63.8,8.3,50.5,13.0,5-5,7-3,0.6266666666666667,0.5733333333333334,0.053333333333333344,3.8999999999999915,-4.560000000000002,-0.6600000000000108,115.84,116.17,-0.3299999999999983,1.7000000000000028,0.5,4.200000000000003,-0.3000000000000007,1.3999999999999986,0,0,0,0,Fuerte,Fuerte,0,0,1,0
202504020WAS,2025-04-02 11:00:00+00:00,WAS,SAC,78,W,-3,-5,1,106.93,119.07,54.7,64.1,7.7,47.5,13.7,77,L,-2,1,-6,116.33,116.28,58.3,61.7,7.7,51.0,12.0,2-8,3-7,0.21333333333333335,0.48,-0.2666666666666666,-9.399999999999991,-2.789999999999992,-12.189999999999984,111.605,117.69999999999999,-6.094999999999985,-3.5999999999999943,-1.6999999999999993,2.3999999999999915,0.0,-3.5,0,0,0,-1,Muy Débil,Promedio,0,1,0,1
202504020IND,2025-04-02 11:00:00+00:00,IND,CHA,78,W,1,1,-1,116.61,114.73,59.699999999999996,67.3,8.4,48.0,12.1,78,L,1,1,-5,107.8,115.95,53.900000000000006,63.6,7.7,50.1,13.6,7-3,3-7,0.5866666666666667,0.25333333333333335,0.3333333333333333,8.810000000000002,1.2199999999999989,10.030000000000001,116.28,111.265,5.015000000000001,5.79999999999999,1.5,3.6999999999999957,0.7000000000000002,-2.1000000000000014,0,0,0,0,Fuerte,Muy Débil,1,0,0,1
202504020CLE,2025-04-02 11:00:00+00:00,CLE,NYK,78,W,1,2,-1,122.37,112.39,61.1,63.2,8.2,51.0,11.5,78,L,3,2,1,118.65,114.21,59.099999999999994,62.9,8.3,50.6,11.8,5-5,6-4,0.8,0.64,0.16000000000000003,3.719999999999999,1.8199999999999932,5.539999999999992,118.28999999999999,115.52000000000001,2.769999999999982,2.000000000000007,0.3000000000000007,0.30000000000000426,-0.10000000000000142,0.3999999999999986,0,0,0,-2,Muy Fuerte,Fuerte,0,0,0,1
202504020BOS,2025-04-02 11:30:00+00:00,BOS,MIA,78,L,9,1,8,120.95,111.34,59.4,62.5,7.5,50.8,10.7,76,W,5,3,2,112.67,112.98,57.699999999999996,65.8,8.3,49.1,12.8,9-1,5-5,0.7466666666666667,0.4533333333333333,0.2933333333333334,8.280000000000001,1.6400000000000006,9.920000000000002,116.965,112.005,4.960000000000008,1.7000000000000028,2.1000000000000014,-3.299999999999997,-0.8000000000000007,1.6999999999999957,1,0,1,4,Muy Fuerte,Promedio,1,0,0,0
202504020HOU,2025-04-02 12:00:00+00:00,HOU,UTA,79,W,-1,1,-1,114.97,110.28,55.1,54.5,8.5,53.5,11.8,79,L,-6,-4,-17,111.18,119.78,57.099999999999994,63.8,6.7,50.7,15.1,8-2,1-9,0.6447368421052632,0.21052631578947367,0.4342105263157895,3.789999999999992,9.5,13.289999999999992,117.375,110.73,6.644999999999996,-1.999999999999993,3.299999999999999,-9.299999999999997,1.7999999999999998,2.799999999999997,0,-1,1,5,Fuerte,Muy Débil,1,0,0,1
202504020DAL,2025-04-02 12:30:00+00:00,DAL,ATL,77,W,-1,-1,2,115.56,115.72,58.5,59.9,7.9,48.8,12.3,76,L,-1,-1,1,114.07,115.64,57.8,68.3,9.5,50.3,13.3,4-6,5-5,0.4868421052631579,0.48,0.006842105263157927,1.490000000000009,-0.0799999999999983,1.4100000000000108,115.6,114.895,0.7049999999999983,0.7000000000000028,1.0,-8.399999999999999,-1.5999999999999996,-1.5,0,0,0,0,Promedio,Promedio,0,0,1,1
202504020DEN,2025-04-02 13:00:00+00:00,DEN,SAS,79,L,-1,-1,1,120.21,116.19,60.6,68.1,8.0,51.8,12.5,78,W,-5,-3,-2,114.73,117.45,57.599999999999994,69.2,8.3,48.7,12.3,5-5,4-6,0.618421052631579,0.41333333333333333,0.20508771929824565,5.47999999999999,1.2600000000000051,6.739999999999995,118.83,115.46000000000001,3.3699999999999903,3.000000000000007,-0.1999999999999993,-1.1000000000000085,-0.3000000000000007,3.0999999999999943,0,0,0,4,Fuerte,Débil,1,0,0,0
202504020OKC,2025-04-02 13:30:00+00:00,OKC,DET,78,W,10,5,11,119.88,107.02,59.199999999999996,60.4,10.4,50.0,10.5,78,L,-1,3,-2,115.06,112.65,58.3,61.7,8.0,51.8,13.2,10-0,6-4,0.8289473684210527,0.56,0.2689473684210526,4.819999999999993,5.63000000000001,10.450000000000003,116.265,111.03999999999999,5.2250000000000085,0.8999999999999986,2.6999999999999993,-1.3000000000000043,2.4000000000000004,-1.7999999999999972,1,0,1,11,Muy Fuerte,Fuerte,1,0,0,1
202504020LAC,2025-04-02 14:30:00+00:00,LAC,NOP,78,W,1,-1,1,114.4,110.51,58.599999999999994,60.6,9.6,51.3,13.6,78,L,1,1,-2,110.8,119.61,55.400000000000006,63.1,8.6,48.7,12.8,8-2,4-6,0.5733333333333334,0.28,0.29333333333333333,3.6000000000000085,9.099999999999994,12.700000000000003,117.005,110.655,6.349999999999994,3.1999999999999886,-0.7999999999999989,-2.5,1.0,2.5999999999999943,0,0,0,0,Fuerte,Muy Débil,1,0,0,1
202504030WAS,2025-04-03 11:00:00+00:00,WAS,ORL,79,L,1,1,1,107.09,119.0,54.800000000000004,64.0,7.6,47.5,13.7,79,W,1,-1,4,109.02,109.66,54.800000000000004,60.2,9.1,49.8,12.9,2-8,6-4,0.2236842105263158,0.4805194805194805,-0.25683526999316475,-1.9299999999999926,-9.340000000000003,-11.269999999999996,108.375,114.00999999999999,-5.634999999999991,0.0,-0.7999999999999989,3.799999999999997,-1.5,-2.299999999999997,0,0,0,0,Muy Débil,Promedio,0,1,0,0
202504030PHI,2025-04-03 11:00:00+00:00,PHI,MIL,79,L,-9,-4,-6,111.99,118.31,56.599999999999994,58.4,9.5,46.5,12.3,78,W,1,1,-2,115.21,113.21,59.699999999999996,60.4,7.3,49.1,12.5,1-9,4-6,0.3026315789473684,0.5526315789473685,-0.25000000000000006,-3.219999999999999,-5.1000000000000085,-8.320000000000007,112.6,116.75999999999999,-4.159999999999997,-3.1000000000000014,0.1999999999999993,-2.0,2.2,-2.6000000000000014,-1,0,-1,-10,Muy Débil,Fuerte,0,1,0,0
202504030TOR,2025-04-03 11:30:00+00:00,TOR,POR,79,L,-1,1,-1,110.53,115.17,55.60000000000001,68.7,7.8,50.2,13.3,79,W,1,-2,1,112.28,115.6,55.900000000000006,58.7,8.3,50.2,13.8,5-5,5-5,0.3684210526315789,0.4342105263157895,-0.06578947368421056,-1.75,0.4299999999999926,-1.3200000000000074,113.065,113.725,-0.6599999999999966,-0.29999999999999716,0.5,10.0,-0.5000000000000009,0.0,0,0,0,-2,Débil,Débil,0,0,1,0
202504030MIA,2025-04-03 11:30:00+00:00,MIA,MEM,77,L,6,3,3,113.12,113.1,57.8,65.8,8.3,49.0,12.7,77,W,-4,-3,-1,117.9,113.39,58.9,63.9,8.6,52.0,13.2,6-4,2-8,0.4605263157894737,0.5789473684210527,-0.11842105263157898,-4.780000000000001,0.29000000000000625,-4.489999999999995,113.255,115.5,-2.2450000000000045,-1.1000000000000014,0.5,1.8999999999999986,-0.29999999999999893,-3.0,1,0,1,10,Promedio,Fuerte,0,0,0,0
202504030BRK,2025-04-03 11:30:00+00:00,BKN,MIN,79,L,2,-3,2,108.96,115.68,55.300000000000004,66.4,8.0,48.6,13.6,79,W,3,3,1,116.36,111.68,58.8,63.8,8.3,50.5,13.0,3-7,7-3,0.32894736842105265,0.5789473684210527,-0.25,-7.400000000000006,-4.0,-11.400000000000006,110.32,116.02000000000001,-5.700000000000017,-3.499999999999993,-0.5999999999999996,2.6000000000000085,-0.3000000000000007,-1.8999999999999986,0,0,0,-1,Muy Débil,Fuerte,0,1,0,0
202504030LAL,2025-04-03 14:00:00+00:00,LAL,GSW,78,L,2,1,1,115.3,114.47,59.099999999999994,64.1,7.9,49.6,12.6,77,W,3,2,3,114.74,111.93,56.699999999999996,71.1,9.3,50.8,12.2,6-4,7-3,0.6133333333333333,0.5866666666666667,0.026666666666666616,0.5600000000000023,-2.539999999999992,-1.9799999999999898,113.61500000000001,114.60499999999999,-0.9899999999999807,2.3999999999999986,-0.40000000000000036,-7.0,-1.4000000000000004,-1.1999999999999957,0,0,0,-1,Fuerte,Fuerte,0,0,1,0
202504040IND,2025-04-04 11:00:00+00:00,IND,UTA,79,W,2,2,-1,116.76,114.7,59.699999999999996,67.2,8.4,48.0,12.0,80,L,-7,-4,-18,111.07,120.04,56.99999999999999,63.7,6.7,50.5,15.0,8-2,1-9,0.5921052631578947,0.2077922077922078,0.3843130553656869,5.690000000000012,5.340000000000003,11.030000000000015,118.4,112.88499999999999,5.515000000000015,2.700000000000003,3.0,3.5,1.7000000000000002,-2.5,0,-1,1,9,Fuerte,Muy Débil,1,0,0,1
202504040CHO,2025-04-04 11:00:00+00:00,CHA,SAC,79,L,-1,1,-6,107.87,116.11,54.0,63.4,7.7,50.2,13.6,78,W,-3,1,-7,116.3,116.32,58.199999999999996,61.7,7.8,51.1,11.9,2-8,3-7,0.25,0.47368421052631576,-0.22368421052631576,-8.429999999999993,0.20999999999999375,-8.219999999999999,112.095,116.205,-4.109999999999999,-4.199999999999996,-1.6999999999999993,1.6999999999999957,-0.09999999999999964,-0.8999999999999986,0,0,0,2,Muy Débil,Promedio,0,1,0,0
202504040TOR,2025-04-04 11:30:00+00:00,TOR,DET,80,L,-2,-1,-1,110.44,115.13,55.50000000000001,68.7,7.9,50.1,13.4,79,W,-2,3,-3,114.87,112.69,58.199999999999996,61.6,8.0,51.7,13.2,4-6,5-5,0.36363636363636365,0.5526315789473685,-0.18899521531100483,-4.430000000000007,-2.4399999999999977,-6.8700000000000045,111.565,115.0,-3.4350000000000023,-2.6999999999999886,-0.20000000000000107,7.100000000000001,-0.09999999999999964,-1.6000000000000014,0,0,0,0,Débil,Fuerte,0,0,0,0
202504040BOS,2025-04-04 11:30:00+00:00,BOS,PHX,79,W,-1,-1,8,120.96,111.81,59.3,62.5,7.4,50.8,10.7,79,L,-4,-2,-5,116.85,119.07,60.099999999999994,67.8,7.2,49.3,12.9,9-1,5-5,0.7368421052631579,0.4605263157894737,0.2763157894736842,4.109999999999999,7.259999999999991,11.36999999999999,120.01499999999999,114.33,5.684999999999988,-0.7999999999999972,2.200000000000001,-5.299999999999997,0.20000000000000018,1.5,0,0,0,3,Muy Fuerte,Promedio,1,0,0,1
202504040SAS,2025-04-04 12:00:00+00:00,SAS,CLE,79,L,1,-3,1,114.66,117.25,57.599999999999994,69.1,8.2,48.7,12.2,79,W,2,3,-1,122.49,112.37,61.1,63.0,8.2,51.0,11.5,4-6,5-5,0.42105263157894735,0.8026315789473685,-0.38157894736842113,-7.829999999999998,-4.8799999999999955,-12.709999999999994,113.515,119.87,-6.355000000000004,-3.500000000000007,-0.6999999999999993,6.099999999999994,0.0,-2.299999999999997,0,0,0,-1,Débil,Muy Fuerte,0,1,0,0
202504040HOU,2025-04-04 12:00:00+00:00,HOU,OKC,80,W,1,2,-1,115.3,110.18,55.2,54.5,8.4,53.6,11.8,79,L,11,6,11,119.83,106.93,59.099999999999994,60.4,10.4,50.0,10.5,8-2,10-0,0.6493506493506493,0.8311688311688312,-0.18181818181818188,-4.530000000000001,-3.25,-7.780000000000001,111.11500000000001,115.005,-3.8899999999999864,-3.8999999999999915,-1.3000000000000007,-5.899999999999999,-2.0,3.6000000000000014,0,1,-1,-10,Fuerte,Muy Fuerte,0,0,0,1
202504040CHI,2025-04-04 12:00:00+00:00,CHI,POR,78,W,1,1,-1,114.03,116.34,58.5,67.4,7.3,49.5,12.6,80,L,2,-2,2,112.28,115.43,56.00000000000001,58.5,8.3,50.3,13.9,6-4,6-4,0.4473684210526316,0.44155844155844154,0.005809979494190043,1.75,-0.9099999999999966,0.8400000000000034,114.73,114.31,0.4200000000000017,2.499999999999993,1.3000000000000007,8.900000000000006,-1.0000000000000009,-0.7999999999999972,0,0,0,-1,Débil,Débil,0,0,1,1
202504040GSW,2025-04-04 14:00:00+00:00,GSW,DEN,78,W,4,2,4,115.02,112.15,56.8,71.2,9.2,50.9,12.2,80,L,-2,-2,1,119.98,116.11,60.5,68.0,8.0,51.8,12.5,7-3,4-6,0.5921052631578947,0.6103896103896104,-0.01828434723171568,-4.960000000000008,3.9599999999999937,-1.0000000000000142,115.565,116.065,-0.5,-3.700000000000003,0.3000000000000007,3.200000000000003,1.1999999999999993,-0.8999999999999986,0,0,0,6,Fuerte,Fuerte,0,0,1,1
202504040LAL,2025-04-04 14:30:00+00:00,LAL,NOP,79,W,-1,-1,1,115.47,114.75,59.099999999999994,64.0,7.8,49.6,12.6,79,L,-1,1,-3,110.67,119.58,55.400000000000006,63.2,8.6,48.8,12.8,5-5,3-7,0.6052631578947368,0.27631578947368424,0.3289473684210526,4.799999999999997,4.829999999999998,9.629999999999995,117.525,112.71000000000001,4.814999999999998,3.6999999999999886,0.20000000000000107,0.7999999999999972,-0.7999999999999998,0.8000000000000043,0,0,0,0,Fuerte,Muy Débil,1,0,0,1
202504040LAC,2025-04-04 14:30:00+00:00,LAC,DAL,79,W,2,1,1,114.43,110.38,58.699999999999996,60.6,9.6,51.2,13.6,78,L,1,1,2,115.59,115.72,58.599999999999994,60.0,7.9,48.8,12.3,8-2,5-5,0.5789473684210527,0.4935064935064935,0.08544087491455915,-1.1599999999999966,5.340000000000003,4.180000000000007,115.075,112.985,2.0900000000000034,0.10000000000000142,-1.299999999999999,0.6000000000000014,1.6999999999999993,2.4000000000000057,0,0,0,1,Fuerte,Promedio,0,0,1,1
202504050ATL,2025-04-05 07:00:00+00:00,ATL,NYK,77,L,-2,-1,-1,114.09,115.67,57.8,68.3,9.5,50.3,13.2,79,W,-1,2,-1,118.55,114.43,59.0,62.9,8.3,50.6,11.9,4-6,6-4,0.47368421052631576,0.631578947368421,-0.15789473684210525,-4.459999999999994,-1.2399999999999949,-5.699999999999989,114.26,117.11,-2.8499999999999943,-1.2000000000000028,-1.299999999999999,5.399999999999999,1.1999999999999993,-0.30000000000000426,0,0,0,-1,Promedio,Fuerte,0,0,0,0
202504050PHI,2025-04-05 11:00:00+00:00,PHI,MIN,80,L,-10,-5,-6,112.04,118.46,56.599999999999994,58.5,9.5,46.6,12.3,80,W,4,3,2,116.32,111.49,58.9,63.9,8.2,50.6,13.0,0-10,7-3,0.2987012987012987,0.5844155844155844,-0.2857142857142857,-4.279999999999987,-6.969999999999999,-11.249999999999986,111.765,117.38999999999999,-5.624999999999986,-2.3000000000000043,0.6999999999999993,-5.399999999999999,1.3000000000000007,-4.0,-1,0,-1,-14,Muy Débil,Fuerte,0,1,0,0
202504050DET,2025-04-05 11:00:00+00:00,DET,MEM,80,L,1,3,1,114.92,112.61,58.199999999999996,61.7,8.0,51.7,13.2,78,W,1,-3,1,117.85,113.37,58.9,63.9,8.6,52.0,13.2,6-4,3-7,0.5584415584415584,0.5844155844155844,-0.025974025974025983,-2.9299999999999926,0.7600000000000051,-2.1699999999999875,114.14500000000001,115.22999999999999,-1.0849999999999795,-0.7000000000000028,0.0,-2.1999999999999957,-0.5999999999999996,-0.29999999999999716,0,0,0,0,Fuerte,Fuerte,0,0,1,0
202504050MIA,2025-04-05 12:00:00+00:00,MIA,MIL,78,L,-1,-1,3,113.11,113.11,57.699999999999996,65.7,8.3,49.0,12.7,79,W,2,1,1,115.4,113.25,59.8,60.5,7.3,49.1,12.4,6-4,4-6,0.45454545454545453,0.5584415584415584,-0.10389610389610388,-2.2900000000000063,0.14000000000000057,-2.1500000000000057,113.18,114.255,-1.0749999999999886,-2.1000000000000014,-0.29999999999999893,5.200000000000003,1.0000000000000009,-0.10000000000000142,0,0,0,-3,Promedio,Fuerte,0,0,0,0
