game_id,date,home_team,visitor_team,home_game_number,home_result,home_streak,home_offensive_rating,home_defensive_rating,home_ts_percent,home_assist_percent,home_steal_percent,home_rebound_percent,home_turnover_percent,visitor_game_number,visitor_result,visitor_streak,visitor_offensive_rating,visitor_defensive_rating,visitor_ts_percent,visitor_assist_percent,visitor_steal_percent,visitor_rebound_percent,visitor_turnover_percent
202503100BRK,2025-03-10T11:30:00Z,BKN,LAL,66,W,1W,108.9,115.5,0.555,66.0,8.2,48.7,14.0,65,L,2L,115.28,113.46,0.591,64.0,7.9,49.8,12.7
202503100BOS,2025-03-10T11:30:00Z,BOS,UTA,67,W,5W,120.39,111.26,0.593,61.9,7.4,50.5,10.7,67,L,6L,112.24,119.57,0.575,63.7,6.6,51.4,15.2
202503100ATL,2025-03-10T11:30:00Z,ATL,PHI,65,W,3W,112.95,115.34,0.573,68.4,9.5,50.1,13.3,66,L,1L,112.2,117.21,0.566,58.8,9.6,46.8,12.2
202503100OKC,2025-03-10T12:00:00Z,OKC,DEN,67,L,1L,118.98,106.54,0.587,60.1,10.7,49.4,10.4,67,W,1W,120.13,115.54,0.606,67.9,8.0,52.0,12.4
202503100MEM,2025-03-10T12:00:00Z,MEM,PHX,65,W,3W,118.1,112.41,0.589,64.0,8.5,52.6,13.5,67,L,1L,116.33,118.38,0.6,67.8,7.3,48.9,12.8
202503100HOU,2025-03-10T12:00:00Z,HOU,ORL,67,W,3W,114.0,110.38,0.548,54.3,8.5,52.8,11.9,67,L,1L,108.28,109.93,0.546,60.9,9.2,49.9,13.1
202503100CHI,2025-03-10T12:00:00Z,CHI,IND,66,W,3W,112.84,116.75,0.581,67.5,7.2,49.2,12.8,65,L,3L,116.52,115.14,0.596,67.1,8.5,47.8,12.1
202503100SAS,2025-03-10T12:30:00Z,SAS,DAL,65,L,3L,113.89,116.24,0.573,70.0,8.2,48.7,12.3,66,W,1W,115.4,115.08,0.582,60.5,8.0,49.0,12.3
202503100GSW,2025-03-10T14:00:00Z,GSW,POR,66,W,5W,114.14,112.01,0.562,70.8,9.0,50.8,12.1,68,L,4L,111.64,115.36,0.559,58.3,8.0,49.8,13.8
202503100SAC,2025-03-10T14:30:00Z,SAC,NYK,65,L,2L,116.85,114.84,0.583,61.9,7.8,51.4,11.7,66,W,1W,119.01,114.93,0.593,62.0,8.0,50.7,11.8
202503110DET,2025-03-11T11:00:00Z,DET,WAS,68,W,2W,114.02,112.46,0.58,61.7,8.1,52.0,13.6,66,L,2L,106.73,118.62,0.546,64.3,7.5,47.9,13.8
202503110CLE,2025-03-11T11:00:00Z,CLE,BKN,67,W,15W,122.76,111.39,0.615,63.7,8.2,51.3,11.6,67,L,1L,109.04,115.48,0.555,65.9,8.2,48.7,13.9
202503110IND,2025-03-11T11:30:00Z,IND,MIL,66,W,1W,116.17,115.08,0.594,67.2,8.6,47.7,12.0,66,L,3L,114.51,112.18,0.593,59.9,7.3,49.5,12.6
202503110NOP,2025-03-11T12:00:00Z,NOP,LAC,68,W,1W,110.92,119.4,0.551,62.3,8.9,48.2,12.3,67,L,1L,112.71,110.52,0.579,60.6,9.7,50.9,13.8
202503120TOR,2025-03-12T11:30:00Z,TOR,PHI,68,W,2W,110.88,116.03,0.559,68.2,7.8,50.1,13.5,67,L,2L,112.33,117.4,0.567,58.9,9.5,46.7,12.2
202503120BOS,2025-03-12T11:30:00Z,BOS,OKC,68,L,1L,120.38,111.29,0.592,62.0,7.5,50.5,10.7,68,W,1W,119.12,107.07,0.587,60.2,10.6,49.3,10.4
202503120ATL,2025-03-12T11:30:00Z,ATL,CHA,66,W,4W,113.2,115.42,0.574,68.4,9.4,50.2,13.3,67,L,1L,107.46,115.04,0.534,62.5,8.0,50.3,13.4
202503120SAS,2025-03-12T12:00:00Z,SAS,DAL,66,W,1W,114.15,116.53,0.574,69.8,8.1,48.7,12.3,67,L,1L,115.7,115.32,0.583,60.4,8.0,49.0,12.3
202503120MIA,2025-03-12T12:00:00Z,MIA,LAC,65,L,5L,112.54,113.09,0.574,66.5,8.0,49.3,12.5,68,W,1W,112.86,110.82,0.579,60.8,9.7,50.7,13.8
202503120MEM,2025-03-12T12:00:00Z,MEM,UTA,66,W,4W,118.17,112.54,0.589,64.1,8.5,52.5,13.5,68,L,7L,112.26,119.57,0.574,63.8,6.6,51.4,15.1
202503120HOU,2025-03-12T12:00:00Z,HOU,PHX,68,W,4W,113.88,110.1,0.547,54.3,8.5,52.9,12.0,68,L,2L,116.4,118.44,0.6,68.0,7.3,49.0,12.8
202503120POR,2025-03-12T14:00:00Z,POR,NYK,69,L,5L,111.79,115.61,0.56,58.5,8.0,49.8,13.9,67,W,2W,119.22,114.75,0.594,62.2,8.0,50.7,11.8
202503120DEN,2025-03-12T14:00:00Z,DEN,MIN,68,L,1L,120.46,115.74,0.608,67.8,7.9,52.1,12.4,69,W,6W,115.53,111.81,0.586,63.8,8.2,50.2,13.1
202503130DET,2025-03-13T11:00:00Z,DET,WAS,69,L,1L,114.13,112.31,0.58,61.7,8.1,52.0,13.5,67,W,1W,106.65,118.67,0.546,64.1,7.5,47.8,13.8
202503130MIL,2025-03-13T11:30:00Z,MIL,LAL,67,W,1W,114.51,112.23,0.593,60.1,7.2,49.6,12.6,66,L,3L,115.27,113.53,0.591,64.3,7.8,49.8,12.7
202503130NOP,2025-03-13T12:00:00Z,NOP,ORL,69,L,1L,111.21,119.45,0.553,62.4,8.9,48.3,12.4,68,W,1W,108.03,109.87,0.544,60.8,9.2,49.7,13.1
202503130CHI,2025-03-13T12:00:00Z,CHI,BKN,67,W,4W,112.82,116.41,0.581,67.4,7.2,49.3,12.9,68,L,2L,109.01,115.43,0.556,66.1,8.2,48.6,13.9
202503130GSW,2025-03-13T14:00:00Z,GSW,SAC,67,W,6W,114.41,112.16,0.564,70.9,9.1,50.8,12.1,66,L,3L,116.65,115.11,0.582,61.7,7.8,51.4,11.8
202503140PHI,2025-03-14T11:00:00Z,PHI,IND,68,L,3L,112.14,117.32,0.566,58.7,9.6,46.6,12.1,67,W,2W,116.16,115.07,0.594,67.2,8.6,47.7,12.0
202503140MIA,2025-03-14T11:00:00Z,MIA,BOS,66,L,6L,112.56,113.36,0.574,66.5,8.1,49.1,12.4,69,W,1W,120.36,111.5,0.592,62.0,7.5,50.4,10.7
202503140ATL,2025-03-14T11:30:00Z,ATL,LAC,67,L,1L,113.29,115.28,0.574,68.4,9.5,50.2,13.3,69,W,2W,113.13,110.86,0.58,60.7,9.7,50.9,13.8
202503140SAS,2025-03-14T12:00:00Z,SAS,CHA,67,L,1L,114.29,116.48,0.575,69.7,8.2,48.9,12.3,68,W,1W,107.45,115.1,0.534,62.7,8.0,50.3,13.5
202503140MIN,2025-03-14T12:00:00Z,MIN,ORL,70,W,7W,115.61,111.63,0.586,63.9,8.2,50.2,13.1,69,L,1L,108.29,109.77,0.545,60.7,9.2,49.7,13.0
202503140MEM,2025-03-14T12:00:00Z,MEM,CLE,67,L,1L,118.12,112.48,0.59,64.1,8.6,52.3,13.4,68,W,16W,122.6,111.32,0.614,63.6,8.2,51.4,11.6
202503140HOU,2025-03-14T12:00:00Z,HOU,DAL,69,W,5W,113.96,110.12,0.547,54.4,8.5,52.9,12.0,68,L,2L,115.66,115.44,0.584,60.5,8.0,48.9,12.4
202503140UTA,2025-03-14T13:30:00Z,UTA,TOR,69,L,8L,112.19,119.5,0.574,63.7,6.6,51.5,15.1,69,W,3W,110.9,115.79,0.559,68.3,7.8,50.2,13.5
202503140DEN,2025-03-14T13:30:00Z,DEN,LAL,69,W,1W,120.15,115.81,0.606,67.6,8.0,52.0,12.3,67,L,4L,115.08,113.68,0.59,64.0,7.7,49.7,12.7
202503140PHO,2025-03-14T14:00:00Z,PHX,SAC,69,W,1W,116.33,118.46,0.6,67.8,7.3,49.0,12.9,67,L,4L,116.51,115.41,0.582,61.8,7.8,51.2,11.8
202503150BRK,2025-03-15T10:00:00Z,BKN,BOS,69,L,3L,109.12,115.54,0.555,66.2,8.2,48.7,13.8,70,W,2W,120.23,111.31,0.592,61.8,7.5,50.5,10.7
202503150DET,2025-03-15T11:00:00Z,DET,OKC,70,L,2L,114.21,112.47,0.58,61.6,8.1,52.0,13.5,69,W,2W,119.21,107.24,0.587,60.0,10.6,49.3,10.4
202503150MIL,2025-03-15T12:00:00Z,MIL,IND,68,W,2W,114.64,112.1,0.594,60.3,7.2,49.7,12.6,68,L,1L,116.2,114.93,0.594,67.3,8.6,47.8,12.0
202503150MEM,2025-03-15T12:00:00Z,MEM,MIA,68,W,1W,118.06,112.63,0.589,64.0,8.6,52.3,13.4,67,L,7L,112.35,113.34,0.574,66.3,8.1,49.1,12.5
202503150HOU,2025-03-15T12:00:00Z,HOU,CHI,70,W,6W,114.24,109.9,0.548,54.4,8.5,53.1,11.9,68,L,1L,112.97,116.41,0.581,67.3,7.2,49.3,12.8
202503150SAS,2025-03-15T12:30:00Z,SAS,NOP,68,W,1W,114.6,116.92,0.576,69.5,8.2,48.9,12.3,70,L,2L,111.09,119.54,0.552,62.5,8.8,48.3,12.4
202503150GSW,2025-03-15T12:30:00Z,GSW,NYK,68,W,7W,114.71,112.09,0.566,71.0,9.1,50.9,12.2,68,L,1L,119.1,114.68,0.594,62.2,8.1,50.6,11.9
202503150DEN,2025-03-15T13:00:00Z,DEN,WAS,70,L,1L,120.32,115.98,0.606,67.6,8.0,51.9,12.3,68,W,2W,106.91,118.68,0.547,64.2,7.5,47.9,13.8
202503160DAL,2025-03-16T05:00:00Z,DAL,PHI,69,L,3L,115.37,115.69,0.583,60.2,7.9,48.6,12.3,69,W,1W,112.05,117.34,0.565,58.3,9.6,46.6,12.2
202503160CLE,2025-03-16T05:00:00Z,CLE,ORL,69,L,1L,122.6,111.37,0.615,63.7,8.2,51.3,11.6,70,W,1W,108.33,109.88,0.545,60.5,9.2,49.6,13.0
202503160LAL,2025-03-16T07:30:00Z,LAL,PHX,68,W,1W,115.26,113.96,0.59,64.0,7.8,49.8,12.6,70,L,1L,116.54,118.38,0.602,68.0,7.3,48.9,12.9
202503160POR,2025-03-16T10:00:00Z,POR,TOR,70,W,1W,111.77,115.54,0.56,58.4,8.0,50.0,14.0,70,L,1L,110.96,115.67,0.559,68.2,7.8,50.3,13.5
202503160BRK,2025-03-16T10:00:00Z,BKN,ATL,70,W,1W,109.49,115.85,0.556,66.4,8.1,48.8,13.7,68,L,2L,113.08,115.39,0.573,68.4,9.5,50.2,13.3
202503160MIN,2025-03-16T11:00:00Z,MIN,UTA,71,W,8W,115.64,111.61,0.587,63.9,8.2,50.4,13.1,70,L,9L,112.13,119.44,0.574,63.6,6.6,51.3,15.1
202503160LAC,2025-03-16T11:00:00Z,LAC,CHA,70,W,3W,113.27,110.69,0.581,60.6,9.8,50.8,13.8,69,L,1L,108.02,115.39,0.538,63.0,8.0,50.3,13.5
202503160MIL,2025-03-16T13:00:00Z,MIL,OKC,69,L,1L,114.81,112.21,0.595,60.4,7.3,49.8,12.6,70,W,3W,119.06,107.19,0.587,59.7,10.6,49.4,10.5
202503170NYK,2025-03-17T11:30:00Z,NYK,MIA,69,W,1W,118.87,114.57,0.592,62.1,8.1,50.6,11.9,68,L,8L,112.09,113.6,0.572,66.3,8.1,49.0,12.5
202503170NOP,2025-03-17T12:00:00Z,NOP,DET,71,L,3L,111.16,119.54,0.553,62.6,8.7,48.5,12.4,71,W,1W,114.05,112.42,0.58,61.7,8.1,51.9,13.5
202503170MIN,2025-03-17T12:00:00Z,MIN,IND,72,L,1L,115.76,111.43,0.587,63.8,8.3,50.4,13.1,69,W,1W,116.25,115.11,0.594,67.2,8.6,47.7,11.9
202503170HOU,2025-03-17T12:00:00Z,HOU,PHI,71,W,7W,114.22,109.91,0.548,54.4,8.4,53.2,11.9,70,L,1L,112.26,117.4,0.566,58.1,9.6,46.6,12.1
202503170UTA,2025-03-17T13:00:00Z,UTA,CHI,71,L,10L,111.94,119.51,0.573,63.6,6.6,51.3,15.2,69,W,1W,112.93,116.36,0.58,67.1,7.2,49.2,12.7
202503170SAC,2025-03-17T14:00:00Z,SAC,MEM,68,W,1W,116.46,115.64,0.582,61.8,7.8,51.3,11.9,69,L,1L,118.25,112.37,0.59,63.9,8.6,52.4,13.4
202503170POR,2025-03-17T14:00:00Z,POR,WAS,71,W,2W,111.73,115.4,0.56,58.4,8.1,50.0,14.0,69,L,1L,107.1,118.65,0.548,64.3,7.6,47.9,13.8
202503170PHO,2025-03-17T14:00:00Z,PHX,TOR,71,W,1W,116.31,118.29,0.6,68.0,7.3,49.1,12.9,71,L,2L,110.89,115.58,0.558,68.4,7.9,50.3,13.5
202503170GSW,2025-03-17T14:00:00Z,GSW,DEN,69,L,1L,114.6,111.96,0.566,71.1,9.0,50.9,12.2,71,W,1W,120.27,116.03,0.606,67.9,8.0,51.8,12.3
202503170LAL,2025-03-17T14:30:00Z,LAL,SAS,69,W,2W,115.22,113.76,0.589,64.0,7.8,49.7,12.6,69,L,1L,114.67,116.9,0.576,69.5,8.3,48.8,12.2
202503180CHO,2025-03-18T11:00:00Z,CHA,ATL,70,L,2L,107.78,115.59,0.537,63.1,7.9,50.2,13.5,69,W,1W,113.08,115.48,0.573,68.3,9.5,50.2,13.3
202503180BOS,2025-03-18T11:30:00Z,BOS,BKN,71,W,3W,120.47,111.65,0.592,61.9,7.5,50.4,10.7,71,L,1L,109.67,115.82,0.556,66.6,8.1,48.8,13.7
202503180GSW,2025-03-18T14:00:00Z,GSW,MIL,70,W,1W,114.44,111.97,0.565,70.9,9.1,50.7,12.2,70,L,2L,114.72,112.4,0.594,60.5,7.3,49.7,12.5
202503180LAC,2025-03-18T14:30:00Z,LAC,CLE,71,W,4W,113.49,110.41,0.582,60.7,9.8,50.9,13.7,70,L,2L,122.34,111.35,0.613,63.6,8.2,51.3,11.6
202503190ORL,2025-03-19T11:00:00Z,ORL,HOU,71,L,1L,108.34,109.81,0.546,60.5,9.2,49.6,13.0,72,W,8W,114.5,110.16,0.549,54.6,8.4,53.3,11.9
202503190IND,2025-03-19T11:00:00Z,IND,DAL,70,W,2W,116.26,115.11,0.594,67.1,8.6,47.7,12.0,70,L,4L,115.46,115.84,0.583,60.1,7.9,48.7,12.3
202503190MIA,2025-03-19T11:30:00Z,MIA,DET,69,L,9L,111.89,113.7,0.572,66.2,8.1,49.0,12.6,72,W,2W,114.27,111.98,0.581,61.9,8.1,52.0,13.5
202503190SAS,2025-03-19T12:00:00Z,SAS,NYK,70,W,1W,114.59,117.03,0.576,69.6,8.2,48.9,12.3,70,L,1L,118.89,114.33,0.592,62.1,8.1,50.6,11.9
202503190OKC,2025-03-19T12:00:00Z,OKC,PHI,71,W,4W,119.14,107.2,0.587,59.8,10.5,49.5,10.5,71,L,2L,112.47,117.64,0.568,57.9,9.6,46.5,12.1
202503190MIN,2025-03-19T12:00:00Z,MIN,NOP,73,L,2L,115.75,111.51,0.587,63.7,8.3,50.4,13.0,72,W,1W,110.74,119.68,0.551,62.7,8.7,48.4,12.5
202503190UTA,2025-03-19T13:00:00Z,UTA,WAS,72,W,1W,111.64,119.3,0.572,63.5,6.6,51.2,15.2,70,L,2L,106.96,118.56,0.547,64.4,7.5,48.0,13.8
202503190SAC,2025-03-19T14:00:00Z,SAC,CLE,69,W,2W,116.67,115.71,0.583,62.0,7.8,51.2,11.9,71,L,3L,122.39,111.76,0.612,63.6,8.1,51.1,11.6
202503190POR,2025-03-19T14:00:00Z,POR,MEM,72,W,3W,111.75,115.15,0.559,58.4,8.2,50.0,13.9,70,L,2L,118.28,112.63,0.591,63.8,8.6,52.4,13.4
202503190PHO,2025-03-19T14:00:00Z,PHX,CHI,72,W,2W,116.61,117.95,0.601,68.1,7.3,49.2,12.9,70,L,1L,112.81,116.0,0.58,67.2,7.2,49.2,12.7
202503190LAL,2025-03-19T14:00:00Z,LAL,DEN,70,W,3W,115.37,113.7,0.59,64.2,7.8,49.7,12.5,72,L,1L,120.15,115.84,0.606,68.0,8.1,51.9,12.4
202503200IND,2025-03-20T11:00:00Z,IND,BKN,71,W,3W,116.46,115.27,0.596,67.1,8.5,47.7,12.0,72,L,2L,109.56,115.74,0.556,66.5,8.1,48.7,13.6
202503200CHO,2025-03-20T11:00:00Z,CHA,NYK,71,W,1W,107.72,115.9,0.537,63.1,7.9,50.1,13.5,71,L,2L,118.77,114.51,0.591,62.3,8.1,50.6,11.8
202503200SAC,2025-03-20T14:00:00Z,SAC,CHI,70,L,1L,116.87,115.87,0.584,62.0,7.8,51.2,11.9,71,W,1W,112.94,116.17,0.58,67.0,7.2,49.2,12.7
202503200GSW,2025-03-20T14:00:00Z,GSW,TOR,71,W,2W,114.36,111.76,0.566,71.0,9.1,50.9,12.3,72,L,3L,110.65,115.89,0.557,68.3,7.8,50.2,13.5
202503200LAL,2025-03-20T14:30:00Z,LAL,MIL,71,L,1L,115.44,113.61,0.59,64.1,7.9,49.6,12.5,71,W,1W,114.47,112.35,0.593,60.5,7.3,49.5,12.5
202503210WAS,2025-03-21T11:00:00Z,WAS,ORL,71,L,3L,107.03,118.69,0.548,64.5,7.6,47.9,13.8,72,W,1W,108.41,109.97,0.545,60.5,9.2,49.6,13.0
202503210SAS,2025-03-21T12:00:00Z,SAS,PHI,71,W,2W,114.77,116.94,0.577,69.4,8.2,48.9,12.3,72,L,3L,112.3,117.87,0.566,58.0,9.5,46.4,12.1
202503210OKC,2025-03-21T12:00:00Z,OKC,CHA,72,W,5W,119.35,107.11,0.588,60.0,10.5,49.7,10.5,72,L,1L,107.93,115.73,0.538,63.1,7.8,50.2,13.5
202503210MIN,2025-03-21T12:00:00Z,MIN,NOP,74,W,1W,115.76,111.64,0.587,63.7,8.3,50.3,13.0,73,L,1L,110.88,119.63,0.552,62.6,8.6,48.5,12.5
202503210MIA,2025-03-21T12:00:00Z,MIA,HOU,70,L,10L,111.97,113.79,0.572,66.0,8.1,48.9,12.6,73,W,9W,114.59,110.19,0.55,54.5,8.4,53.3,11.9
202503210DAL,2025-03-21T12:30:00Z,DAL,DET,71,W,1W,115.61,116.04,0.584,59.9,7.8,48.8,12.3,73,L,1L,114.35,112.05,0.581,61.8,8.0,52.0,13.5
202503210UTA,2025-03-21T13:30:00Z,UTA,BOS,73,L,1L,111.87,119.19,0.574,63.4,6.6,51.3,15.2,72,W,4W,120.33,111.51,0.592,62.0,7.5,50.5,10.7
202503210POR,2025-03-21T14:00:00Z,POR,DEN,73,W,4W,111.83,114.95,0.559,58.4,8.1,50.2,13.9,73,L,2L,119.98,115.9,0.605,67.9,8.1,52.0,12.5
202503210PHO,2025-03-21T14:00:00Z,PHX,CLE,73,W,3W,116.76,118.0,0.601,68.1,7.3,49.2,12.8,72,L,4L,122.44,112.03,0.613,63.4,8.1,51.1,11.6
202503210LAC,2025-03-21T14:30:00Z,LAC,MEM,72,W,5W,113.87,110.63,0.583,60.7,9.8,51.1,13.7,71,L,3L,118.03,112.7,0.589,63.8,8.6,52.2,13.3
202503220IND,2025-03-22T09:00:00Z,IND,BKN,72,W,4W,116.19,114.93,0.595,66.8,8.5,47.8,12.1,73,L,3L,109.31,115.48,0.554,66.3,8.2,48.7,13.6
202503220ATL,2025-03-22T11:00:00Z,ATL,GSW,70,W,2W,113.43,115.31,0.574,68.1,9.5,50.3,13.3,72,L,1L,114.36,111.76,0.566,71.2,9.2,50.8,12.3
202503220NYK,2025-03-22T12:00:00Z,NYK,WAS,72,W,1W,118.56,114.63,0.59,62.4,8.2,50.4,11.8,72,L,4L,106.99,118.71,0.548,64.5,7.7,47.9,13.8
202503220SAC,2025-03-22T14:00:00Z,SAC,MIL,71,L,2L,116.92,116.12,0.584,62.1,7.8,51.1,11.9,72,W,2W,114.6,112.08,0.593,60.5,7.4,49.5,12.4
202503220LAL,2025-03-22T14:30:00Z,LAL,CHI,72,L,2L,115.12,113.76,0.589,64.3,7.9,49.7,12.6,72,W,2W,113.23,116.23,0.582,67.1,7.3,49.2,12.7
202503230DET,2025-03-23T07:00:00Z,DET,NOP,74,W,1W,114.34,112.16,0.581,61.6,8.1,52.0,13.5,74,L,2L,110.67,119.89,0.552,62.6,8.7,48.5,12.7
202503230UTA,2025-03-23T07:30:00Z,UTA,CLE,74,L,2L,111.76,119.31,0.573,63.4,6.6,51.2,15.2,73,W,1W,122.39,112.29,0.612,63.4,8.2,51.0,11.5
202503230TOR,2025-03-23T10:00:00Z,TOR,SAS,73,L,4L,110.66,115.86,0.558,68.4,7.8,50.3,13.6,72,W,3W,114.94,116.96,0.578,69.5,8.3,49.0,12.3
202503230POR,2025-03-23T10:00:00Z,POR,BOS,74,L,1L,112.15,114.94,0.56,58.5,8.1,50.2,13.9,73,W,5W,120.44,111.41,0.592,61.9,7.6,50.5,10.7
202503230MIA,2025-03-23T10:00:00Z,MIA,CHA,71,W,1W,111.86,113.72,0.573,66.0,8.1,48.8,12.7,73,L,2L,107.98,116.19,0.539,63.3,7.8,50.1,13.5
202503230ATL,2025-03-23T10:00:00Z,ATL,PHI,71,W,3W,113.6,115.33,0.576,68.2,9.5,50.3,13.3,73,L,4L,112.39,117.99,0.568,58.1,9.6,46.5,12.2
202503230HOU,2025-03-23T11:00:00Z,HOU,DEN,74,L,1L,114.51,110.11,0.55,54.2,8.5,53.4,12.0,74,W,1W,119.9,116.16,0.605,67.8,8.1,51.9,12.6
202503230LAC,2025-03-23T13:00:00Z,LAC,OKC,73,L,1L,114.07,110.6,0.585,60.8,9.7,51.1,13.7,73,W,6W,119.75,107.16,0.59,59.9,10.5,49.8,10.5
202503240WAS,2025-03-24T11:00:00Z,WAS,TOR,73,L,5L,106.89,118.71,0.547,64.3,7.7,47.8,13.8,74,W,1W,110.37,115.99,0.557,68.5,7.8,50.2,13.7
202503240ORL,2025-03-24T11:00:00Z,ORL,LAL,73,W,2W,108.57,109.89,0.546,60.4,9.2,49.7,13.0,73,L,3L,115.06,114.15,0.589,64.2,7.9,49.6,12.7
202503240IND,2025-03-24T11:00:00Z,IND,MIN,73,W,5W,116.07,114.76,0.595,67.0,8.4,47.8,12.1,75,L,1L,116.08,111.42,0.588,64.0,8.4,50.3,13.0
202503240BRK,2025-03-24T11:30:00Z,BKN,DAL,74,L,4L,109.21,115.37,0.554,66.1,8.1,48.7,13.6,72,W,2W,115.66,116.01,0.585,59.9,7.9,48.8,12.4
202503240NOP,2025-03-24T12:00:00Z,NOP,PHI,75,W,1W,110.99,120.17,0.554,62.7,8.6,48.6,12.7,74,L,5L,112.46,118.16,0.568,58.2,9.5,46.5,12.2
202503240DEN,2025-03-24T13:00:00Z,DEN,CHI,75,L,1L,119.97,116.21,0.605,67.7,8.1,51.8,12.5,73,W,3W,113.62,116.16,0.583,67.2,7.4,49.3,12.6
202503240SAC,2025-03-24T14:00:00Z,SAC,BOS,72,L,3L,116.95,116.25,0.583,61.9,7.7,51.1,11.8,74,W,6W,120.73,111.63,0.593,62.0,7.6,50.5,10.7
202503240PHO,2025-03-24T14:00:00Z,PHX,MIL,74,W,4W,116.95,118.01,0.601,68.2,7.3,49.3,12.8,73,L,1L,114.76,112.17,0.593,60.3,7.4,49.5,12.4
202503250DET,2025-03-25T11:00:00Z,DET,SAS,75,W,2W,114.69,112.45,0.582,61.5,8.1,51.9,13.4,73,L,1L,115.08,116.57,0.579,69.5,8.4,49.0,12.3
202503250CHO,2025-03-25T11:00:00Z,CHA,ORL,74,L,3L,108.01,116.35,0.539,63.2,7.8,50.2,13.6,74,W,3W,108.89,110.01,0.547,60.4,9.1,49.7,12.9
202503250NYK,2025-03-25T11:30:00Z,NYK,DAL,73,W,2W,118.56,114.42,0.59,62.5,8.2,50.5,11.8,73,L,1L,115.85,115.9,0.586,60.1,7.9,48.8,12.3
202503250MIA,2025-03-25T11:30:00Z,MIA,GSW,72,W,2W,112.09,113.67,0.574,65.9,8.1,48.8,12.7,73,L,2L,114.39,111.95,0.566,71.2,9.1,50.7,12.3
202503250HOU,2025-03-25T12:00:00Z,HOU,ATL,75,W,1W,114.58,110.32,0.549,54.3,8.5,53.3,11.9,72,L,1L,113.84,115.36,0.577,68.3,9.5,50.4,13.3
202503250UTA,2025-03-25T13:00:00Z,UTA,MEM,75,L,3L,111.46,119.3,0.572,63.6,6.5,51.2,15.2,72,W,1W,117.89,112.92,0.588,63.8,8.6,52.1,13.3
202503250SAC,2025-03-25T14:00:00Z,SAC,OKC,73,L,4L,116.69,116.26,0.583,61.9,7.7,51.1,11.9,74,W,7W,119.59,107.15,0.589,60.1,10.5,49.8,10.4
202503250POR,2025-03-25T14:00:00Z,POR,CLE,75,L,2L,112.35,115.31,0.561,58.5,8.1,50.2,13.9,74,W,2W,122.34,111.98,0.611,63.4,8.2,51.0,11.5
202503260PHI,2025-03-26T11:00:00Z,PHI,WAS,75,L,6L,112.38,118.2,0.567,58.1,9.6,46.4,12.2,74,W,1W,106.77,118.52,0.547,64.4,7.7,47.8,13.8
202503260NYK,2025-03-26T11:30:00Z,NYK,LAC,74,L,1L,118.64,114.35,0.591,62.6,8.2,50.5,11.8,74,W,1W,113.96,110.56,0.584,60.7,9.7,51.1,13.7
202503260IND,2025-03-26T11:30:00Z,IND,LAL,74,L,1L,116.08,114.57,0.595,67.0,8.4,47.9,12.1,74,W,1W,115.11,114.4,0.589,64.0,7.9,49.6,12.7
202503260BRK,2025-03-26T11:30:00Z,BKN,TOR,75,L,5L,109.2,115.56,0.554,66.2,8.1,48.7,13.7,75,W,2W,110.31,115.74,0.556,68.5,7.9,50.3,13.6
202503260DEN,2025-03-26T13:00:00Z,DEN,MIL,76,W,1W,119.97,116.4,0.604,67.8,8.0,51.9,12.5,74,L,2L,114.78,112.27,0.593,60.4,7.5,49.3,12.3
202503260PHO,2025-03-26T14:00:00Z,PHX,BOS,75,L,1L,116.98,117.99,0.601,68.1,7.2,49.4,12.9,75,W,7W,120.68,111.45,0.593,62.1,7.6,50.5,10.7
202503270WAS,2025-03-27T11:00:00Z,WAS,IND,75,L,1L,107.01,118.53,0.547,64.4,7.6,47.8,13.8,75,W,1W,116.19,114.72,0.595,67.0,8.5,47.8,12.1
202503270ORL,2025-03-27T11:00:00Z,ORL,DAL,75,L,1L,108.99,110.0,0.547,60.3,9.1,49.8,12.9,74,W,1W,115.77,116.02,0.586,59.8,7.9,48.8,12.4
202503270CLE,2025-03-27T11:00:00Z,CLE,SAS,75,W,3W,122.39,112.02,0.612,63.3,8.1,51.0,11.5,74,L,2L,114.93,116.8,0.577,69.4,8.4,49.0,12.3
202503270MIA,2025-03-27T11:30:00Z,MIA,ATL,73,W,3W,112.25,113.41,0.576,65.8,8.1,48.8,12.8,73,L,2L,113.82,115.42,0.576,68.4,9.5,50.3,13.3
202503270OKC,2025-03-27T12:00:00Z,OKC,MEM,75,W,8W,119.6,107.11,0.59,60.3,10.4,49.9,10.5,73,L,1L,118.31,112.86,0.589,64.0,8.6,52.3,13.2
202503270CHI,2025-03-27T12:00:00Z,CHI,LAL,74,W,4W,113.85,116.21,0.584,67.2,7.4,49.2,12.6,75,L,1L,115.25,114.53,0.59,64.0,7.8,49.7,12.7
202503270UTA,2025-03-27T13:00:00Z,UTA,HOU,76,L,4L,111.42,119.69,0.572,63.7,6.5,50.9,15.2,76,W,2W,114.65,110.35,0.55,54.2,8.5,53.4,11.9
202503270SAC,2025-03-27T14:00:00Z,SAC,POR,74,W,1W,116.52,116.32,0.582,62.2,7.8,51.0,11.8,76,L,3L,112.39,115.46,0.56,58.6,8.1,50.3,13.8
202503280DET,2025-03-28T11:00:00Z,DET,CLE,76,W,3W,114.94,112.35,0.583,61.7,8.1,51.9,13.3,76,L,1L,122.37,112.03,0.611,63.4,8.1,51.0,11.5
